id,selling_price,code,item_name
3674,850,3946,LOC TEARS EYE DROPS 10ML
3675,1650,3948,BEECHAMS ALL IN ONE LQD 160ML
3676,1900,3950,CENTRUM KIDS GUMMIES ORA/MIX BERRYS
3677,850,3952,ANOMEX OINTMENT
3679,50,3953,NELGRA 50MG
3680,100,3954,NELGRA 100MG
3681,3600,3955,CERAVE FOAM CLEANSER 473ML
3683,3400,3958,VIRIDIAN VITAMIN K2
3684,95,3959,ANOMEX SUPPOSITORIES 5S
3685,100,3960,DULOMIN 30 10S
3686,60,3961,FEXMONT 180MG TABS 20S
3687,55,3965,FEXMONT 120MG
3688,70,3966,GAVISCON ADVANCE PEPPER MINT 48
3689,600,3969,jusdee 400drops 15ml
3690,90,3970,ADDYZOA CAPS 20S
3691,140,3971,COEMPAKEN 12.5/1000 28S
3692,1800,3973,NOVOMIX 30 CATRIDGE
3693,40,3974,PANTOGAR CAPS 90S
3694,90,3977,GLENTEL CT 40MG
3695,50,3979,DIAMICRON 30MG 56S ORG
3696,75,3980,GAVISCON P/MINT TABS 24'S
3697,2450,3981,STERIMAR BREATH EASY BABY 100ML ISOTONIC
3698,1100,3982,KWELLS 0.3MG TABS 12'S
3699,5,3985,BICOLEX BISACODYL
3700,2500,3986,WELLTEEN HIM PLUS
3701,650,3987,wisdom clean btwn flossers
3702,2250,3991,BENYLIN 4FLU DAY/NIGHT TABS 16S
3703,80,3992,NUROFEN EXPRESS 200MG GREEN PACK
3704,2680,3993,JUNGLE FORMULA SPRAY
3705,1600,3994,OPREX BRIGHTENING EYEDROP
3706,1900,3995,OPTREX DRY INTENSIVE
3707,1850,3996,OPTREX REFRESHING TIRED EYES
3708,1700,3997,SUDAFED BLOCKED NOSE SPRAY
3709,1750,3998,SUDAFED SINUS EASE SPRAY
3710,1900,4000,OPTREX ITCHY EYE
3711,1800,4002,OPTREX BRIGHTENING EYE DROP
3712,2000,4003,BENYLIN 4FLU TABS 24S
3713,45,4004,ALDOMET 500MG
3714,400,4006,DEXTRO ENERGY LEMON
3715,400,4007,DEXTRO ENERGY GLUCOSE ORANGE
3716,400,4008,DEXTRO ENERGY NATURAL CLASSIC
3717,400,4011,DEXTRO ENERGY B/CURRENT
3718,400,4013,DEXTRO ENERGY TROPICAL
3720,75,4018,LAMITOR 100MG 50S
3721,5,4020,NIFELONG ER 20MG (NIFEDIPINE) 100S
3722,210,4021,TERBISIL TABS 14S
3723,1000,4022,OATVEEN OINTMENT
3724,3500,4025,OATVEEN ULTRA CREAM 400ML
3725,50,4027,NUROFEN 200MG CAPLET 16;S
3726,40,4028,CABALIN 50MG
3727,550,4029,ULGICID MINT 200ML
3728,550,4030,ULGICID CHERRY 200ML
3729,55,4031,SAFETELMI 40MG
3730,70,4033,DUZELA 20MG CAPS 30'S
3731,250,4035,P-SOLON
3732,70,4036,LDNIL 10MG [ROVUSTATIN]
3733,2650,4037,JAMIESON MILK THISTLE
3734,450,4038,VOLIGEL 30G
3736,100,4040,whitefield oitment
3737,1100,4043,etoflam gel 50g
3738,750,4047,FUSIBACT CREAM 2% 15G
3739,4900,4049,VARICOSE VEIN STOCKINGS AG-MEDIUM
3740,70,4050,COXIRAV 120MG 10S (ETORICOXIB)
3743,50,4052,MEDICAL ENVELOPES
3744,500,4053,HIV TEST STRIPS BLOOD
3745,150,4054,BETASON-G
3746,350,4055,HEXICORD SOLUTION
3747,3400,4056,KEDLEY POSTURE CORRECTOR UNIVERSAL
3748,8000,4057,LAROCHE B5 SERUM 30ML
3749,30,4058,getryl 1mg
3750,1550,4060,selsun shampoo 100ml
3751,2600,4061,LMW-ENOX INJECTION 60MG
3752,130,4063,ACETYLCYSTEIN 600MG [NACSYS]
3753,130,4064,EMPAKEN 10MG 14S
3754,2700,4065,ADFIT ADULT PANTS X-LARGE 30S
3755,3000,4066,ADFIT ADULT PANTS XXL 30S
3756,600,4067,NIVEA LOTION 200ML
3757,400,4069,KORTEX ULTRA SANITARY DUO PADS NORMAL
3758,400,4070,KORTEX ULTRA SANITARY DUO PADS LONG 16S
3759,170,4071,ALWAYS MX SANITARY PADS LG/EX/NG 7S
3760,200,4072,DAIRY MILK CHOCOLATE 35G
3761,50,4073,DAIRY MILK CHOCOLATE 10G
3762,350,4074,DAIRY MILK CHOCOLATE 80G
3763,200,4076,COLGATE TOOTHBRUSH DOUBLE ACTION
3764,200,4077,COLGATE TOOTH BRUSH D/A CHARCOAL
3765,300,4079,WISDOM TOOTH BRUSH 212
3766,400,4080,ORAL B TOOTH BRUSH CLASSIC
3767,200,4081,ORALMAX TOOTHBRUSH CRYSTAL CLEAN
3768,350,4082,KOTEX ULTRA SANITARY DUO PADS NORMAL 16S
3769,400,4084,KOTEX ULTRA SANITARY DUO PADS LONG 16S
3770,70,4085,PANTOLOC 20MG
3771,1900,4087,NOW VITAMIN B12
3772,500,4089,SENSODENT KF 50GM
3773,50,4090,CITRO-CARE SATCHETS 4GM 15S
3774,1400,4091,scifit hydro boost b/curent
3775,1400,4092,scifit magnesium bost lemon lime effe
3776,1650,4095,alka seltzer extra strength effer 20s
3777,2250,4096,dr. organic aloe vera gel 200ml
3778,270,4097,ORBIT MIXED FRUIT BOTTLE
3779,3500,4098,EXACTIVE VITAL MACHINE
3780,1300,4099,ADULT DIAPER XL (PROTO)
3781,5560,4100,varicose vein stockings ag XL
3783,700,4101,NEWCOX GEL 50MG
3784,2450,4102,STERIMAR CONGESTION HYPERTONIC 100ML
3785,210,4103,OPSITE POST-OP 6.5CM*5CM 1'S
3786,3150,4104,osteocare plus 84s
3787,2200,4105,NA B COMPLEX 90S
3788,5500,4106,JAMIESON CRANBERRY C+D GUMMIES
3789,2700,4107,JAMIESON GLUCOSAMINE TUMERIC COMPLEX
3790,3300,4109,JAMIESON MELATONIN 10MG 60S
3791,40,4110,HYPOVASE 1MG
3792,2620,4111,DO VITAMIN E SCAR& STRETCH MARK
3793,2150,4112,OPTREX MULTIACTION W.100ML
3794,2150,4113,BAZUKA EXTRA STRENGTH GEL
3795,60,4114,medikeel loz
3796,100,4115,THEOROXIME 500MG
3797,800,4117,fusiderm cream
3798,850,4118,WISDOM INTERDENTAL 0.60MM [BLUE]
3799,700,4120,WISOM INTERDENTAL BRUSH 0.45MM [ORANGE]
3800,65,4121,PROCOMIL TABS 30'S
3801,2100,4122,BIOTIN 5000MCG CAPS 60'S NATURAL FACTORS
3802,70,4124,UNIEXTRA TABS 30'S
3803,1100,4125,ELASTOPLAST AQUA PROTECT 20S
3804,650,4126,ELASTOPLAST WATER RESISTANT 10S
3805,1100,4127,ELASTOPLAST EXTRA TOUGH 12S
3806,90,4128,NYTOL HERBAL
3807,1450,4129,CALPOL SALINE DROPS
3809,600,4131,DETTOL125ML
3811,60,4134,LABCLAV 625
3812,700,4135,AQUEOUS CREAM 500MG
3813,300,4136,IVYCROM EYE DROP
3814,20,4137,polypots with lids
3815,1400,4138,adult diapper ultra 10s M
3816,145,4140,UROFIT TABS
3817,100,4141,QSITA M 50/500MG 10S
3818,950,4142,HEALTHPOINT SPECTACLES WIPES
3819,1750,4143,SUDAFED CONG & HEADACHE D&N caps
3820,100,4144,aztor 40
3821,145,4145,MOVICOL 13.9G ADULT (CHOCOLATE) SACHETS 30S
3823,130,4149,MORPHINE 30MG (zomorph)
3824,150,4150,ISOPTIN SR 240MG 50S TURKEY
3825,250,4151,SOFTCARE WIPES 80S
3826,20,4152,ISOSORBIDE MONONITRATE 10MG 56S
3827,55,4153,VITACAPS CAPSULES
3828,850,4154,RELIEF COFF SYRUP 200ML
3829,50,4155,CLOPAM 0.5MG (CLONAZEPAM) 100S
3830,21,4160,LEVOTHYROXINE 25MCG 28S [UK]
3831,750,4163,BACTAFUZ B CREAM
3832,350,4164,ATROP ATROPINE E/D
3833,1000,4165,DAKTARIN ORAL GEL 20GM
3834,350,4167,ATROPINE SULPHATE EYE DROP 5ML
3835,100,4168,NYTOL 25MG
3836,1300,4170,LOTEL (LOTEPREDNOL) DROPS 5GM
3837,40,4171,ADVANCIS OMEGA-3 CAPS 60'S
3838,800,4172,L ACNE GEL 15G
3839,2550,4173,pn flaxseed oil 90s
3840,120,4174,LANZOL DT JUNIOR 15MG 10S
3841,5,4176,FOLIC ACID (FOLISURE 5MG)
3842,85,4177,ROSUMAC 20MG (ROSUVASTATIN) 20MG 30S
3843,190,4178,LEMSIP MAX COLD & FLU LEMON SATCHETS 10S
3844,70,4179,TELMISARTAN 40MG UK BRAND
3845,450,4183,ZAHA 250MG TABS 6S AZITHROMYCIN
3846,160,4184,CELEBREX CAPS 200MG 10S
3847,700,4185,LULIZOL CREAM
3848,70,U-2,ZITHROX 250MG 6S
3849,2200,4186,LMW-ENOX40MG
3850,120,4188,CORDARONE 200MG 30S
3851,5800,4189,RELVAR ELLIPTA INH 100/25 MCG 30D
3852,1800,4192,H/A B COMPLEX SUPREME
3853,2175,4196,TIOVA INHALER 30D
3854,11700,4197,SPIRIVA CAPS with handihaler.
3855,1050,4198,VALUPAK EVENING PRIMOSE
3856,100,4199,MULTIDEX SYRUP 60ML ( MULTIVITAMIN)
3857,500,4201,dispensing envelopes
3858,600,4202,COLGATE KIDS NATURAL FRUIT FLAVOUR 0-2YRS TOOTHPAST 50G
3859,10,4205,DICLOFENAC TABLETS 50MG
3860,5850,4207,pigmentclar eye cream
3861,2000,4209,lion hair minoxidil 5%
3862,75,4210,napro -es 375
3863,2700,4211,actilife cdz efferv 60s
3864,3050,4212,systane hydration ud
3865,2450,4216,melacare cream
3866,200,4217,XARELTO 20MG TURKEY 28'S
3867,50,4220,FEROGLOBIN B12 CAPS 30S
3868,30,4221,ACETAL-MR TABS 100S
3869,2100,4222,DEEP HEAT PAIN RELIEF HEAT PATCH 4S
3870,95,4224,ONTEL 80/10 AM TABS 30S
3871,60,4226,ontel 40h
3872,5150,4228,VIRIDIAN VITAMIN D3 &K2 CAPS 90s
3873,350,4229,EROVITA PREGNANCY TEST KIT 1S
3874,190,4230,CIPRALEX 10MG TABS 28S
3875,4600,4233,ESOFASTL-BQT KIT 7S
3876,10,4234,ENALAPRIL ( DAWAPRIL) 10MG 100S
3877,250,4236,ORS LIQUID 200ML
3878,150,4238,METRONIDAZOLE ( TRICOZOLE) SUSP 100ML
3879,90,4239,ONTEL 80/5 AM
3880,130,4241,ACTILOSA CAPS 10S
3881,10,4243,THYRION 50MCG
3882,1700,4244,JOINTFIX BONEHEALTH 30'S
3883,850,4247,LACTULAC SYRUP 200ML
3884,100,4251,BRAINGARD TABS
3885,40,4253,DOLOMED MR 100'S
3886,250,4256,ELECTROSWIFT (ORANGE) ORS 200ML
3887,900,4263,FRESUBIN 2KCAL DRINK
3888,245,4264,ARCOXIA 90MG
3889,115,4265,NOOTROPIL 1200MG 60S
3890,750,4266,azithrax 500mg[azithromycin]
3891,2650,4267,OILATUM JUNIOR CREAM 150G
3892,65,4268,XELTIN (TOFACITINIB) 5MG TABS 30'S
3893,3270,4269,H/A B COMPLEX SUPREME 90'S
3894,80,4271,GAVISCON PEPPERMINT 250MG 48'S
3895,85,4273,GAVISCON PEPPERMINT 250MG 24'S
3896,255,4274,PARIET 20MG 28S
3897,1850,4275,VENTOLIN RESPIRATORY PARALLEL SOLUTION
3898,100,4276,POSTPONE 2
3899,65,4277,VIGLIPTIN M 50/500
3900,120,4278,SOFTCARE SANITARY PADS
3901,200,4279,fluconazole candizole 150mg
3902,280,4280,SINOMARIN BABIES 5ML 18S
3903,1100,4283,CALPO 6+ S/F 80ML
3904,1650,4284,NUROFEN SUSP STRAWBERRY 100MLS
3905,100,4285,VONAPRO 10MG TABS
3906,1100,4286,BACTROBAN 2% 15G
3907,350,E-2,ELECTRODOC Z[WITH ZINC]
3908,250,4288,ELECTRORUSH ORS PLAIN
3909,60,4289,MOTILIUM 10MG 30S UK
3910,85,4290,LETZGO MR
3911,90,4293,ASOMEX D 2.5/12.5MG 30S
3912,60,4295,MYTEKA 4MG SATCHETS 14S
3913,60,4296,MYTEKA TABS 10MG 14S
3914,40,4297,CONTIFLO XL 400MCG 30'S
3915,2200,4298,GAVISCON DOUBLE ACTION MINT LIQUID SATCHETS 10MLS
3916,300,4299,ONDANSETRON ( KEMOSET) 4MG 2ML AMP 1s
3917,350,4300,ONDANSETRON (KEMOSET) 8MG 4ML AMP 1s
3918,2700,4302,LEVEMIR FLEXPEN 5'S
3919,80,4303,CLAVMOXY 625 AMOXICLAV
3920,90,4304,CLAMOXIN 1G 10'S
3921,70,4307,CLAMOXIN 625MG 10'S
3922,1250,4310,PREPARATION H OINT 25G
3923,4250,4313,DRICLOR ROLL ON 75ML
3924,2600,4315,JAMIESON DIGESTIVE ENZYMES CAPLETS 90S
3925,900,4316,MENTHODEX 200MLS
3926,600,4319,MENTHODEX 100MLS
3927,2500,4322,NOW INOSITOL VCAPS 500MG 100'S
3928,280,4323,HANAN BABY WIPES PURPLE 72PCS
3929,350,4324,ARYUV BABY WIPES 80 PCS
3930,280,4326,TOTIO BABY WIPES
3931,220,4327,ALWAYS ULTRA NIGHT
3932,1300,4328,CABERGOL 0.5MG 6S
3933,15,4329,THYRION 100MCG TABS 30'S
3934,1850,4330,CRECHE GUARD IMMUNE MULTI SYR 200ML (1-12 YRS)
3935,1000,4331,PENEM 1G (MEROPENEM INJ)
3936,120,4333,avodart 0.5mg original
3937,285,4334,ABIRATERONE TABS 250MG 120'S
3938,3775,4336,effaclar duo m 40ml
3939,150,4337,atacand 8mg original
3940,1600,4338,LULICONA LOTION
3941,950,4340,ACTILIFE PAIN RELIEF SPRAY
3942,100,4341,"C&C 325MG (CEFIXIME, CLAVULANIC ACID) TABS 10'S"
3943,1050,4343,colecal caps VIT D3
3944,1500,4346,SLEEP ON GUMMIES
3945,15,4350,CHARCOGLAX TABS
3946,1000,4351,VAGIDUO WASH
3947,190,4353,QUITIPIN SR 200MG
3948,200,4354,TADALIS 20MG
3949,200,4355,COLD-FLU CAPS 12S
3950,40,4356,SEVEN SEAS OAD 60S [MAROON]
3951,3000,4357,SUNDOWN MELATONIN 5MG
3952,900,4358,GYNOMIKAZOL 400MG
3953,2800,4359,CERAVE HYDRATING CREAM TO FORM CLEANSER 236ML
3954,85,4361,TELTAS 40AH 30S
3955,900,4363,GYNO- MIKAZOL 200MG (MICONAZOLE) PESS 7S
3956,70,4364,CARTIVA- FORTE TABS 30S
3957,110,4365,rostat cv 10mg
3958,125,4366,ROSTAT CV 20MG
3960,1250,4368,CALPOL 6+ S/F 80ML
3961,110,4371,DAPAPRIDE 10-M PLUS TABS 30'S
3962,50,4372,MORPHINE SULPHATE 10MG 100S (VERMOR)
3963,2100,4373,FERRODEP CAPSULES 30S
3964,4250,4374,NYQUIL KIDS COLD & COUGH 236ML
3965,1450,4375,STERIMAR HAY FEVER AND ALLERGY 50ML
3966,105,4377,PRASUSAFE10MG
3967,490,4378,FINERON 10MG
3968,950,4379,PALMERS MOISTURIZING LIP BALM 4MG
3969,1350,4383,ELASTOPLAST FABRIC STRAPPING
3970,900,4384,ELASTOPLAST PAW PATROL( KIDS)
3971,750,4388,BELLS CHILDREN VAPORUB 50G
3972,750,4390,DIGITAL THERMOMETER TREAT AND EASE UK
3973,1500,4393,STERIMAR BREATH EASY ADULT 100ML
3974,1500,4396,STERIMAR ADULT ISOTONIC 50ML
3975,4490,4400,NIVEA SUN CHILD LOTION BLUE SPF 50+ 200ML
3976,1450,4401,sterimar congestion relief adult 50ml
3977,90,4402,NUROFEN MELTLETS LEMON 200MG TABS 12S
3978,600,4403,synriam dt
3979,20,4404,nuestra c 1000[ vitMIN C]
3980,35,4405,ENATVIT SOFTGELS
3981,350,4406,KIDOESTEO D3 DROPS
3982,3700,4407,VENOFER-VL 100MG 5ML
3983,150,4409,PREMARIN 0.625 28S
3984,1200,4410,PILLMATE PILL CUTTER
3985,2700,4411,PILLMATE 7 DAY 4X MULTI DOSE BOX
3986,2250,4412,PILLMATE TWICE DAILY
3987,10,4413,AMLODIPINE 10MG NORVA ACCESS
3988,85,4414,OLME 20H
3989,200,4416,PHARMASAL OINTMENT
3990,700,4419,DIGACID SYRUP 200ML
3991,40,4420,SINUSET TABS
3992,650,4421,PHARMASAL SPRAY 150ML
3993,2550,4423,NIZORAL ANI-DANDRUFF SHAMPOO 60ML
3994,120,4424,AZTOR EZ 10MG
3995,80,4426,GLYSIT 5MG
3997,2150,4428,BH-FENUGREEK SEED CAPS 60'S
3998,0,4429,Rider
3999,3650,4433,FOLGAINE PLUS TOPICAL SOLN 60ML
4000,4350,4436,EASYCHAMBER SPACER WITH CHILD MASK
4001,110,4438,ASOMEX D 5/12.5MG 30S
4002,900,4439,OMVIFER SOFTGEL CAPSULES 30'S
4003,5450,4441,NOW MICRONIZED CREATINE 500G
4004,70,4443,LECET M 30S
4005,900,4444,LACNE GEL 15G
4007,80,4445,VITANERVE CAPS 30S
4008,40,4448,LOXIAM TABS 10S
4009,130,4449,galvus 50 turkey 56s
4010,20,4450,AMITRIPTYLINE 25MG TABS 28S
4011,500,4454,OXECONE S200ML
4012,500,4455,MOTESONE CREAM 15G
4013,300,4456,"ONDEX INJ 4MG/2ML 5,S"
4014,350,4457,"ONDEX INJ 8MG/2ML 5,S"
4015,850,4459,KEDLY ELASTICATED ELBOW SUPPORT -MEDIUM LARGE
4016,3750,4460,FLAMINGO PREMIUM SILICONE FOOT CARE INSOLE MEDIUM
4017,3750,4463,FLAMINGO PREMIUM SILICON FOOT CARE INSOLE SMALL
4018,3750,4465,FLAMINGO PREMIUM SILICONE FOOT CARE INSOLE SMALL
4019,165,4467,LINVESTA - EMP 5/10MG 28 TABS
4020,1150,4469,QUEST OAD ZINC PLUS 15MG 30'S TABS
4021,100,4472,RUPATINE 10MG 10S
4022,1000,4473,ALERCHECK 0.2% DROPS
4023,550,4474,VITOC D CAPS 8S
4024,800,4475,OG KIT TABS 4'S
4025,4930,4477,JAMIESON PROBIOTIC 10 BILLION CAPS 60S
4026,110,4479,TILDIEM LA 200MG CAPS 28S
4027,2100,4481,NP MELATONIN 5MG SUB TABS 90S
4028,70,4484,ASOMEX -LT 60S
4029,9350,4485,menopearl tabs 28s
4030,115,4487,rozavel 20mg
4031,85,4488,TORLEVA 500MG 100S
4032,210,4489,CIPRALEX 20MG 28s
4033,900,4491,STERADENT ORIGINAL ACTIVE PLUS TABS 30S
4034,900,4492,STERADENT ACTIVE FRESH DENTURE TABS
4035,500,4493,VITSOL-D3 DROPS 15ML
4036,150,4494,XATRAL XL 10MG
4037,55,4496,PANTOTAB 40MG
4038,1900,4497,HYLO EYE GEL 10ML
4039,150,4498,tofacinix 5mg
4040,2000,4499,cosmelite next cream
4041,65,4500,prostatin caps
4042,550,4501,fleming 228/5ml syrup
4043,45,4502,progynova 2mg 84s
4044,650,4504,kenalog para [yellow]
4045,3000,4505,clopixol acuphase 100mg/2ml
4046,100,4506,CLOZOLE CREAM 20MG
4047,1100,4507,FLEMING 457/5ML
4048,900,4508,STERADENT PRO WHITE TABS
4049,800,4509,EUCRYL SMOKERS TOOTHPASTE FRESHMINT 50ML
4050,3200,4512,BH PSYLLIUM HUSK CAPS
4051,400,4514,DIGEVA F SYR 170ML
4052,500,4515,DERMOL EMOLLIENT CREAM 50G
4053,1200,4516,DENTINOX COLIC DROPS
4054,50,4517,ciprointa 500mg
4055,500,4519,KOMFORT XTRA EYE DROPS 10ML
4056,1100,4520,FLONA SPRAY 120D
4057,250,4522,BROMSAL EXPECT
4058,3500,4523,LIPTOMIL PLUS HA
4059,130,4527,OBETAS 120
4060,90,4529,KEPPRA 250MG 60S ORIGINAL
4061,1100,4530,DECOMIT NASAL SPRAY
4062,250,4534,JANUVIA 100MG 28'S
4063,2950,4537,OILATUM JUNIOUR BATH ADDITIVE 300ML
4064,90,4538,CLAVAM 625MG TABS 20'S
4065,75,4539,MONTEBASTO KIDS
4066,150,4541,DTS-Z KIT
4067,300,4543,HEMSAMIC INJ 500MG 5ML
4068,5600,4544,APTAMIL FIRST 800G
4069,500,4547,SENSODYNE EXTRA FRESH GEL 40ML
4070,200,4548,DONET-M 800SR TABS 10'S
4071,20,4549,SCALP VEIN SETG.21
4072,20,4550,SCALP VEIN SET G.23
4073,150,4551,EMPIGET-M TABS 12.5MG+1000MG
4075,170,4554,ANUSOL HC SUPPOSITORIES
4076,300,4555,REMIFLU TABS
4077,1850,4556,PERNEX SOAP 75G (BENZOYL PEROXIDE)
4078,80,4557,HEPAGARD 70 TABS 30S
4079,90,4558,XENGLU 25MG 14S
4080,125,4561y,DAPEFY SM 1000MG TABS 28S
4081,90,4562,REUNITE TABS 10'S
4082,40,4564,ETORED (ETORICOXIB) 90MG TABS 10ML
4083,80,4567,SUPERFLEX CAPS 10'S
4084,75,4568,ERA-D CAPS 30'S
4085,200,4556,URINALYSIS
4086,0,4557,determine stript
4087,0,4558,beco-forte
4088,230,4559,NASSITHIOL WITH PROMETHAZINE
4089,10,4560,Spirolac 25mg
4090,50,4561,flucon 200mg
4091,200,4562,Larither 80mg
4092,150,4563,benasten v3 pess 200mg
4093,800,4564,CEBACTUM 1500 INJECTION
4094,450,4565,COBALIN INJ
4095,100,4566,Contrizet
4096,1,4567,EUVAX INJ
4097,180,4568,Gripe water(Universal)
4098,50,4569,Hydrocort cream
4099,300,4570,kungu nil
4100,200,4571,THIOVENT PROM 100ML
4101,50,4572,Vega 50mg
4102,250,4573,Acefyl cough syrup 200ml
4103,800,4574,Acne aid soap 65gm
4104,250,4575,ACNESTAR CREAM
4105,600,4576,Actidrox susp 60ml
4106,1000,4577,Actrapid human 100iu/ml 10ml
4107,350,4578,ADOVAS HERBAL COUGH SYP 100ML
4108,100,4579,Albesun susp
4109,150,4580,alcof syrp
4110,750,4581,ALTACEF SYR 125MG
4111,450,4582,Amitone syrp
4112,200,4583,AMOXICILLlN 250MG/5ML 100ML
4113,100,4584,AMPICLOX NEONATAL GENERIC
4114,150,4585,Anamol (PCM) susp 60ml
4115,200,4586,Anamol 100ml
4116,1,4587,ANKLE SUPPORT LARGE
4117,745.61,4588,ANKLE SUPPORT MEDIUM
4118,850,4589,ANKLE SUPPORT XL
4119,500,4590,APYTRY 200ML
4120,789.47,4591,ARM SLING SMALL
4121,1,4592,Atosoft cream 100g
4122,300,4593,AZITHRIN 500MG
4123,160,4594,AZOMAC 500MG
4124,550,4595,BACTAFUZ CREAM 15G
4125,70,4596,BARAKI PILLETS
4126,150,4597,BENACOFF LINCTUS 60ML
4127,120,4598,Benased (Mucolytic) 60ml
4128,50,4599,Benasten crm
4129,550,4600,BETASALIC SOAP 100G
4130,100,4601,Betasol cream
4131,550,4602,Bliscal 200ml
4132,750,4603,BONECARE PLUS 200ML
4133,200,4604,Bronchocoff 100ml
4134,250,4605,bronkof 100ml
4135,1000,4606,Bronquidiazina Suspension150mls
4136,350,4607,brufamol syrup
4137,1,4608,Brytolin cream 15gm
4138,120,4609,BULKOT MOUTH PAINT 15ML
4139,100,4610,CANADIL PESS
4140,100,4611,CARITON 100MLS
4141,50,4612,CARITON 60MLS
4142,200,4613,Caryl expectorant 100mls
4143,300,4614,C-AZI(AZITHROMYCIN) 500MG
4144,1,4615,C-Clav 60ml
4145,550,4616,CEFTY SUSP 50MG/5ML
4147,200,4618,CETRIHIST EXP 100ML
4148,300,4619,Cetrino cream
4149,100,4620,Chestcof syr 100mls
4150,200,4621,ciproken eye drop
4151,2500,4622,CLOPIXOL DEPOT INJ(200MG/ML)
4152,100,4623,CLOZOLE CREAM
4153,200,4624,COLDRIL SYRUP 100ML
4154,300,4625,Cordcare soln
4155,300,4626,Cozith 500mg
4156,100,4627,DAWACORT OINT
4157,85,4628,DAWAHIST 60ML
4158,100,4629,Dawavate cream 15gm
4159,250,4630,Day by Day Nappy rash 20mg
4160,70,4631,DAZOLE CREAM
4161,650,4632,Deflam spray 150ml
4162,550,4633,Dermaclean cream 15mg
4163,450,4634,DERMASOL
4164,425,4635,Deslorin 50ml
4165,450,4636,DESOSTAR SYR 60ML
4166,450,4637,Dexatrol drops 15ml
4167,250,4638,DILOMET-M SUSP
4168,100,4639,DINAC GEL 50g
4169,100,4640,Dinlamin 100ml
4170,400,4641,Docolic drops 15ml
4171,300,4642,DREZ SOLN 30ML
4172,650,4643,DREZ solution 100ml
4173,650,4644,DROX 250 SYR
4174,800,4645,Duoskin cream 15gm
4175,350,4646,DUREX PLEASURE ME
4176,350,4647,DUREX SELECT FLAVOURS
4177,550,4648,Dyzol DS
4178,300,4649,Earklin drops
4179,650,4650,Ecolac solution 100ml
4180,650,4651,Efatop PE 60g
4181,701.75,4652,ELBOWSUPPORT-M
4182,150,4653,EMETON 60ML
4183,500,4654,Emitoss sln 30ml
4184,1,4655,ENDRUFF
4185,350,4656,Enlev 60ml
4186,100,4657,Entamaxin 60ml
4187,200,46580,ENTEREZOLE SUSP 100ML
4188,550,4659,Epicogel susp 180ml
4189,200,4660,Epiderm lotion 30ml
4190,87.72,4661,EPSOM SALTS 50GMS
4191,250,4662,Farm liniment 500ml
4192,400,4663,FEBICO 200ML
4193,450,4664,Fedate 200ml
4194,290,4665,FELEXIN 125MG/5ML
4195,500,4666,Fericor syrup 200ml
4196,570,4667,FLEMING 228
4197,500,4668,flugal 50mg/5ml
4198,300,4669,Fopyn Fast gel
4199,1050,4670,fortide inhaler
4200,250,4671,Fungidal HC cream
4201,300,4672,G-derm cream 20gm
4202,432.25,4673,Germidine M/W
4203,300,4674,Glucotim 0.5%
4204,700,4675,Gynagone kit
4205,250,4676,Hiderm ch cream
4206,200,4677,highthiol promethazine
4207,280.7,4678,HITORAL CREAM
4208,100,4679,HYCORUM OINT
4209,200,4680,IMACOF EXP
4210,2,4681,Infra red thermometer
4211,350,4682,IVYMOICELL EYE DROPS
4212,150,4683,IVYPHENICOL
4213,300,4684,IZZI-THREE SYRUP
4214,250,4685,JOINTYPLUS GEL 30GM
4215,100,4686,kaluma grip water 60ml
4216,250,4687,Kemzid cream
4217,600,4688,KIDPRED 60ML
4218,450,4689,KING SIZE CONTEMPO 5TH PANNEL
4219,300,4690,Klincord 20ml
4220,1100,4691,KNEE SUPPORT LARGE
4221,1300,4692,KNEE SUPPORT SMALL
4222,300,4693,KOFAREST 100ML
4223,250,4694,Kofed DMH 100ML
4224,250,46951,KOFED EXP 100ml
4225,200,4697,KOFED PAED 100ML
4226,300,4698,labcare gel 20gm
4227,150,4699,labesten pessaries 6s
4228,4,4700,Labetalol 100mg/2ml inj
4229,200,4701,Lacoff paed
4230,450,4702,lactopead 15ml
4231,400,4704,lopadine 0.1% 5ml
4232,150,4705,lunahist 100mls
4233,350,4706,lydia desolon
4234,1000,4707,MAKARE
4235,300,4708,Metronidazole gel 20gm
4236,1000,4709,MEXIROF 250MG(CEFUROXIME SUSP)
4237,750,4710,MICONA ORAL GEL 40MG
4238,150,4711,MINFEN HEAT GEL 30GM
4239,0,4712,MISSION HB KIT
4240,550,4713,molpan 30ml
4241,800,4714,Monoflam 60ml
4242,2,4715,MONURIL(FOSFOMYCIN)3gm
4243,1,4716,NAZOLIN NOSAL SPRAY
4244,100,4717,Nebanol powder
4245,495,4718,NEBULIZER MASK kids
4246,680,4719,neoclav 457mg syp 70ml
4247,250,4720,NEXID 100ML
4248,100,4721,Nicof 100ml
4249,350,4722,NILACID 200ML
4250,800,4723,NUCLIN PESSARIES
4251,300,4724,NUTRIVITA 200ML
4252,300,4725,ocutob eye drop 5ml
4253,100,4726,olcort cream
4254,200,4727,ORACEF SYR
4255,40,4728,Paraflash 1gm
4256,1850,4729,Pernex soap
4257,520,4730,PHARMASINE EYE DROP
4258,50,4731,phenalin 60ml
4259,100,4732,PIRICET SYR
4260,50,4733,piriclor 60ml
4261,750,4734,Propolis tincture 15ml
4262,600,4735,RB TONE SYRUP
